"","Date","WeekDay","Hour","PatientVolume"
"776","2/2/2009","Mon",7,75
"777","2/2/2009","Mon",8,79
"778","2/2/2009","Mon",9,76
"779","2/2/2009","Mon",10,82
"780","2/2/2009","Mon",11,88
"781","2/2/2009","Mon",12,78
"782","2/2/2009","Mon",13,72
"783","2/2/2009","Mon",14,64
"784","2/2/2009","Mon",15,64
"785","2/2/2009","Mon",16,67
"786","2/2/2009","Mon",17,70
"787","2/2/2009","Mon",18,73
"788","2/2/2009","Mon",19,72
"789","2/2/2009","Mon",20,77
"790","2/2/2009","Mon",21,72
"791","2/2/2009","Mon",22,64
"792","2/2/2009","Mon",23,65
"793","2/3/2009","Tue",0,63
"794","2/3/2009","Tue",1,64
"795","2/3/2009","Tue",2,70
"796","2/3/2009","Tue",3,63
"797","2/3/2009","Tue",4,62
"798","2/3/2009","Tue",5,60
"799","2/3/2009","Tue",6,65
"800","2/3/2009","Tue",7,66
"801","2/3/2009","Tue",8,72
"802","2/3/2009","Tue",9,76
"803","2/3/2009","Tue",10,87
"804","2/3/2009","Tue",11,88
"805","2/3/2009","Tue",12,82
"806","2/3/2009","Tue",13,76
"807","2/3/2009","Tue",14,70
"808","2/3/2009","Tue",15,74
"809","2/3/2009","Tue",16,70
"810","2/3/2009","Tue",17,74
"811","2/3/2009","Tue",18,81
"812","2/3/2009","Tue",19,81
"813","2/3/2009","Tue",20,79
"814","2/3/2009","Tue",21,83
"815","2/3/2009","Tue",22,76
"816","2/3/2009","Tue",23,75
"817","2/4/2009","Wed",0,63
"818","2/4/2009","Wed",1,68
"819","2/4/2009","Wed",2,73
"820","2/4/2009","Wed",3,66
"821","2/4/2009","Wed",4,65
"822","2/4/2009","Wed",5,71
"823","2/4/2009","Wed",6,72
"824","2/4/2009","Wed",7,68
"825","2/4/2009","Wed",8,74
"826","2/4/2009","Wed",9,73
"827","2/4/2009","Wed",10,81
"828","2/4/2009","Wed",11,86
"829","2/4/2009","Wed",12,71
"830","2/4/2009","Wed",13,64
"831","2/4/2009","Wed",14,67
"832","2/4/2009","Wed",15,66
"833","2/4/2009","Wed",16,62
"834","2/4/2009","Wed",17,68
"835","2/4/2009","Wed",18,66
"836","2/4/2009","Wed",19,72
"837","2/4/2009","Wed",20,68
"838","2/4/2009","Wed",21,65
"839","2/4/2009","Wed",22,60
"840","2/4/2009","Wed",23,56
"841","2/5/2009","Thu",0,52
"842","2/5/2009","Thu",1,56
"843","2/5/2009","Thu",2,56
"844","2/5/2009","Thu",3,58
"845","2/5/2009","Thu",4,53
"846","2/5/2009","Thu",5,65
"847","2/5/2009","Thu",6,62
"848","2/5/2009","Thu",7,67
"849","2/5/2009","Thu",8,70
"850","2/5/2009","Thu",9,78
"851","2/5/2009","Thu",10,86
"852","2/5/2009","Thu",11,87
"853","2/5/2009","Thu",12,83
"854","2/5/2009","Thu",13,76
"855","2/5/2009","Thu",14,75
"856","2/5/2009","Thu",15,82
"857","2/5/2009","Thu",16,74
"858","2/5/2009","Thu",17,73
"859","2/5/2009","Thu",18,83
"860","2/5/2009","Thu",19,81
"861","2/5/2009","Thu",20,79
"862","2/5/2009","Thu",21,71
"863","2/5/2009","Thu",22,66
"864","2/5/2009","Thu",23,68
"865","2/6/2009","Fri",0,66
"866","2/6/2009","Fri",1,70
"867","2/6/2009","Fri",2,68
"868","2/6/2009","Fri",3,68
"869","2/6/2009","Fri",4,65
"870","2/6/2009","Fri",5,65
"871","2/6/2009","Fri",6,66
"872","2/6/2009","Fri",7,72
"873","2/6/2009","Fri",8,71
"874","2/6/2009","Fri",9,71
"875","2/6/2009","Fri",10,73
"876","2/6/2009","Fri",11,77
"877","2/6/2009","Fri",12,64
"878","2/6/2009","Fri",13,64
"879","2/6/2009","Fri",14,58
"880","2/6/2009","Fri",15,61
"881","2/6/2009","Fri",16,53
"882","2/6/2009","Fri",17,56
"883","2/6/2009","Fri",18,62
"884","2/6/2009","Fri",19,64
"885","2/6/2009","Fri",20,57
"886","2/6/2009","Fri",21,55
"887","2/6/2009","Fri",22,56
"888","2/6/2009","Fri",23,58
"889","2/7/2009","Sat",0,51
"890","2/7/2009","Sat",1,53
"891","2/7/2009","Sat",2,55
"892","2/7/2009","Sat",3,59
"893","2/7/2009","Sat",4,53
"894","2/7/2009","Sat",5,54
"895","2/7/2009","Sat",6,56
"896","2/7/2009","Sat",7,56
"897","2/7/2009","Sat",8,65
"898","2/7/2009","Sat",9,65
"899","2/7/2009","Sat",10,69
"900","2/7/2009","Sat",11,76
"901","2/7/2009","Sat",12,75
"902","2/7/2009","Sat",13,72
"903","2/7/2009","Sat",14,71
"904","2/7/2009","Sat",15,74
"905","2/7/2009","Sat",16,73
"906","2/7/2009","Sat",17,68
"907","2/7/2009","Sat",18,75
"908","2/7/2009","Sat",19,67
"909","2/7/2009","Sat",20,64
"910","2/7/2009","Sat",21,60
"911","2/7/2009","Sat",22,58
"912","2/7/2009","Sat",23,62
"913","2/8/2009","Sun",0,61
"914","2/8/2009","Sun",1,66
"915","2/8/2009","Sun",2,66
"916","2/8/2009","Sun",3,71
"917","2/8/2009","Sun",4,67
"918","2/8/2009","Sun",5,68
"919","2/8/2009","Sun",6,71
"920","2/8/2009","Sun",7,77
"921","2/8/2009","Sun",8,71
"922","2/8/2009","Sun",9,73
"923","2/8/2009","Sun",10,83
"924","2/8/2009","Sun",11,87
"925","2/8/2009","Sun",12,78
"926","2/8/2009","Sun",13,75
"927","2/8/2009","Sun",14,79
"928","2/8/2009","Sun",15,79
"929","2/8/2009","Sun",16,69
"930","2/8/2009","Sun",17,65
"931","2/8/2009","Sun",18,70
"932","2/8/2009","Sun",19,65
"933","2/8/2009","Sun",20,61
"934","2/8/2009","Sun",21,64
"935","2/8/2009","Sun",22,56
"936","2/8/2009","Sun",23,54
"937","2/9/2009","Mon",0,58
"938","2/9/2009","Mon",1,57
"939","2/9/2009","Mon",2,62
"940","2/9/2009","Mon",3,64
"941","2/9/2009","Mon",4,61
"942","2/9/2009","Mon",5,60
"943","2/9/2009","Mon",6,62
"944","2/9/2009","Mon",7,73
"945","2/9/2009","Mon",8,73
"946","2/9/2009","Mon",9,78
"947","2/9/2009","Mon",10,82
"948","2/9/2009","Mon",11,85
"949","2/9/2009","Mon",12,80
"950","2/9/2009","Mon",13,74
"951","2/9/2009","Mon",14,77
"952","2/9/2009","Mon",15,77
"953","2/9/2009","Mon",16,76
"954","2/9/2009","Mon",17,80
"955","2/9/2009","Mon",18,77
"956","2/9/2009","Mon",19,76
"957","2/9/2009","Mon",20,73
"958","2/9/2009","Mon",21,65
"959","2/9/2009","Mon",22,64
"960","2/9/2009","Mon",23,62
"961","2/10/2009","Tue",0,72
"962","2/10/2009","Tue",1,73
"963","2/10/2009","Tue",2,77
"964","2/10/2009","Tue",3,79
"965","2/10/2009","Tue",4,82
"966","2/10/2009","Tue",5,83
"967","2/10/2009","Tue",6,89
"968","2/10/2009","Tue",7,89
"969","2/10/2009","Tue",8,89
"970","2/10/2009","Tue",9,99
"971","2/10/2009","Tue",10,105
"972","2/10/2009","Tue",11,101
"973","2/10/2009","Tue",12,94
"974","2/10/2009","Tue",13,87
"975","2/10/2009","Tue",14,87
"976","2/10/2009","Tue",15,96
"977","2/10/2009","Tue",16,90
"978","2/10/2009","Tue",17,89
"979","2/10/2009","Tue",18,92
"980","2/10/2009","Tue",19,86
"981","2/10/2009","Tue",20,84
"982","2/10/2009","Tue",21,82
"983","2/10/2009","Tue",22,79
"984","2/10/2009","Tue",23,80
"985","2/11/2009","Wed",0,70
"986","2/11/2009","Wed",1,70
"987","2/11/2009","Wed",2,65
"988","2/11/2009","Wed",3,67
"989","2/11/2009","Wed",4,61
"990","2/11/2009","Wed",5,64
"991","2/11/2009","Wed",6,66
"992","2/11/2009","Wed",7,70
"993","2/11/2009","Wed",8,67
"994","2/11/2009","Wed",9,77
"995","2/11/2009","Wed",10,85
"996","2/11/2009","Wed",11,84
"997","2/11/2009","Wed",12,77
"998","2/11/2009","Wed",13,72
"999","2/11/2009","Wed",14,70
"1000","2/11/2009","Wed",15,80
"1001","2/11/2009","Wed",16,70
"1002","2/11/2009","Wed",17,67
"1003","2/11/2009","Wed",18,67
"1004","2/11/2009","Wed",19,68
"1005","2/11/2009","Wed",20,60
"1006","2/11/2009","Wed",21,58
"1007","2/11/2009","Wed",22,54
"1008","2/11/2009","Wed",23,55
"1009","2/12/2009","Thu",0,52
"1010","2/12/2009","Thu",1,52
"1011","2/12/2009","Thu",2,48
"1012","2/12/2009","Thu",3,52
"1013","2/12/2009","Thu",4,49
"1014","2/12/2009","Thu",5,56
"1015","2/12/2009","Thu",6,66
"1016","2/12/2009","Thu",7,63
"1017","2/12/2009","Thu",8,67
"1018","2/12/2009","Thu",9,73
"1019","2/12/2009","Thu",10,76
"1020","2/12/2009","Thu",11,79
"1021","2/12/2009","Thu",12,76
"1022","2/12/2009","Thu",13,67
"1023","2/12/2009","Thu",14,69
"1024","2/12/2009","Thu",15,63
"1025","2/12/2009","Thu",16,55
"1026","2/12/2009","Thu",17,60
"1027","2/12/2009","Thu",18,70
"1028","2/12/2009","Thu",19,69
"1029","2/12/2009","Thu",20,72
"1030","2/12/2009","Thu",21,68
"1031","2/12/2009","Thu",22,64
"1032","2/12/2009","Thu",23,62
"1033","2/13/2009","Fri",0,60
"1034","2/13/2009","Fri",1,64
"1035","2/13/2009","Fri",2,66
"1036","2/13/2009","Fri",3,72
"1037","2/13/2009","Fri",4,65
"1038","2/13/2009","Fri",5,71
"1039","2/13/2009","Fri",6,69
"1040","2/13/2009","Fri",7,69
"1041","2/13/2009","Fri",8,69
"1042","2/13/2009","Fri",9,72
"1043","2/13/2009","Fri",10,81
"1044","2/13/2009","Fri",11,85
"1045","2/13/2009","Fri",12,79
"1046","2/13/2009","Fri",13,73
"1047","2/13/2009","Fri",14,67
"1048","2/13/2009","Fri",15,64
"1049","2/13/2009","Fri",16,64
"1050","2/13/2009","Fri",17,66
"1051","2/13/2009","Fri",18,73
"1052","2/13/2009","Fri",19,70
"1053","2/13/2009","Fri",20,65
"1054","2/13/2009","Fri",21,62
"1055","2/13/2009","Fri",22,64
"1056","2/13/2009","Fri",23,62
"1057","2/14/2009","Sat",0,47
"1058","2/14/2009","Sat",1,50
"1059","2/14/2009","Sat",2,57
"1060","2/14/2009","Sat",3,52
"1061","2/14/2009","Sat",4,54
"1062","2/14/2009","Sat",5,52
"1063","2/14/2009","Sat",6,63
"1064","2/14/2009","Sat",7,68
"1065","2/14/2009","Sat",8,66
"1066","2/14/2009","Sat",9,66
"1067","2/14/2009","Sat",10,78
"1068","2/14/2009","Sat",11,75
"1069","2/14/2009","Sat",12,69
"1070","2/14/2009","Sat",13,66
"1071","2/14/2009","Sat",14,72
"1072","2/14/2009","Sat",15,66
"1073","2/14/2009","Sat",16,64
"1074","2/14/2009","Sat",17,66
"1075","2/14/2009","Sat",18,67
"1076","2/14/2009","Sat",19,64
"1077","2/14/2009","Sat",20,54
"1078","2/14/2009","Sat",21,58
"1079","2/14/2009","Sat",22,52
"1080","2/14/2009","Sat",23,47
"1081","2/15/2009","Sun",0,58
"1082","2/15/2009","Sun",1,63
"1083","2/15/2009","Sun",2,56
"1084","2/15/2009","Sun",3,58
"1085","2/15/2009","Sun",4,59
"1086","2/15/2009","Sun",5,59
"1087","2/15/2009","Sun",6,59
"1088","2/15/2009","Sun",7,64
"1089","2/15/2009","Sun",8,65
"1090","2/15/2009","Sun",9,72
"1091","2/15/2009","Sun",10,75
"1092","2/15/2009","Sun",11,76
"1093","2/15/2009","Sun",12,76
"1094","2/15/2009","Sun",13,64
"1095","2/15/2009","Sun",14,62
"1096","2/15/2009","Sun",15,64
"1097","2/15/2009","Sun",16,57
"1098","2/15/2009","Sun",17,56
"1099","2/15/2009","Sun",18,58
"1100","2/15/2009","Sun",19,56
"1101","2/15/2009","Sun",20,53
"1102","2/15/2009","Sun",21,53
"1103","2/15/2009","Sun",22,53
"1104","2/15/2009","Sun",23,49
"1105","2/16/2009","Mon",0,57
"1106","2/16/2009","Mon",1,62
"1107","2/16/2009","Mon",2,65
"1108","2/16/2009","Mon",3,66
"1109","2/16/2009","Mon",4,66
"1110","2/16/2009","Mon",5,64
"1111","2/16/2009","Mon",6,70
"1112","2/16/2009","Mon",7,77
"1113","2/16/2009","Mon",8,84
"1114","2/16/2009","Mon",9,80
"1115","2/16/2009","Mon",10,82
"1116","2/16/2009","Mon",11,90
"1117","2/16/2009","Mon",12,85
"1118","2/16/2009","Mon",13,76
"1119","2/16/2009","Mon",14,77
"1120","2/16/2009","Mon",15,78
"1121","2/16/2009","Mon",16,67
"1122","2/16/2009","Mon",17,66
"1123","2/16/2009","Mon",18,69
"1124","2/16/2009","Mon",19,72
"1125","2/16/2009","Mon",20,68
"1126","2/16/2009","Mon",21,72
"1127","2/16/2009","Mon",22,71
"1128","2/16/2009","Mon",23,67
"1129","2/17/2009","Tue",0,71
"1130","2/17/2009","Tue",1,74
"1131","2/17/2009","Tue",2,71
"1132","2/17/2009","Tue",3,69
"1133","2/17/2009","Tue",4,65
"1134","2/17/2009","Tue",5,68
"1135","2/17/2009","Tue",6,66
"1136","2/17/2009","Tue",7,73
"1137","2/17/2009","Tue",8,78
"1138","2/17/2009","Tue",9,78
"1139","2/17/2009","Tue",10,85
"1140","2/17/2009","Tue",11,91
"1141","2/17/2009","Tue",12,87
"1142","2/17/2009","Tue",13,87
"1143","2/17/2009","Tue",14,82
"1144","2/17/2009","Tue",15,84
"1145","2/17/2009","Tue",16,84
"1146","2/17/2009","Tue",17,82
"1147","2/17/2009","Tue",18,83
"1148","2/17/2009","Tue",19,86
"1149","2/17/2009","Tue",20,83
"1150","2/17/2009","Tue",21,81
"1151","2/17/2009","Tue",22,73
"1152","2/17/2009","Tue",23,69
"1153","2/18/2009","Wed",0,64
"1154","2/18/2009","Wed",1,64
"1155","2/18/2009","Wed",2,60
"1156","2/18/2009","Wed",3,64
"1157","2/18/2009","Wed",4,63
"1158","2/18/2009","Wed",5,75
"1159","2/18/2009","Wed",6,73
"1160","2/18/2009","Wed",7,76
"1161","2/18/2009","Wed",8,73
"1162","2/18/2009","Wed",9,73
"1163","2/18/2009","Wed",10,78
"1164","2/18/2009","Wed",11,82
"1165","2/18/2009","Wed",12,70
"1166","2/18/2009","Wed",13,71
"1167","2/18/2009","Wed",14,66
"1168","2/18/2009","Wed",15,65
"1169","2/18/2009","Wed",16,60
"1170","2/18/2009","Wed",17,61
"1171","2/18/2009","Wed",18,67
"1172","2/18/2009","Wed",19,63
"1173","2/18/2009","Wed",20,64
"1174","2/18/2009","Wed",21,58
"1175","2/18/2009","Wed",22,54
"1176","2/18/2009","Wed",23,56
"1177","2/19/2009","Thu",0,61
"1178","2/19/2009","Thu",1,60
"1179","2/19/2009","Thu",2,61
"1180","2/19/2009","Thu",3,64
"1181","2/19/2009","Thu",4,66
"1182","2/19/2009","Thu",5,65
"1183","2/19/2009","Thu",6,70
"1184","2/19/2009","Thu",7,77
"1185","2/19/2009","Thu",8,84
"1186","2/19/2009","Thu",9,87
"1187","2/19/2009","Thu",10,91
"1188","2/19/2009","Thu",11,94
"1189","2/19/2009","Thu",12,84
"1190","2/19/2009","Thu",13,78
"1191","2/19/2009","Thu",14,72
"1192","2/19/2009","Thu",15,75
"1193","2/19/2009","Thu",16,70
"1194","2/19/2009","Thu",17,75
"1195","2/19/2009","Thu",18,81
"1196","2/19/2009","Thu",19,77
"1197","2/19/2009","Thu",20,68
"1198","2/19/2009","Thu",21,64
"1199","2/19/2009","Thu",22,64
"1200","2/19/2009","Thu",23,64
"1201","2/20/2009","Fri",0,57
"1202","2/20/2009","Fri",1,60
"1203","2/20/2009","Fri",2,58
"1204","2/20/2009","Fri",3,54
"1205","2/20/2009","Fri",4,49
"1206","2/20/2009","Fri",5,55
"1207","2/20/2009","Fri",6,61
"1208","2/20/2009","Fri",7,65
"1209","2/20/2009","Fri",8,60
"1210","2/20/2009","Fri",9,71
"1211","2/20/2009","Fri",10,77
"1212","2/20/2009","Fri",11,84
"1213","2/20/2009","Fri",12,79
"1214","2/20/2009","Fri",13,65
"1215","2/20/2009","Fri",14,73
"1216","2/20/2009","Fri",15,72
"1217","2/20/2009","Fri",16,67
"1218","2/20/2009","Fri",17,60
"1219","2/20/2009","Fri",18,68
"1220","2/20/2009","Fri",19,69
"1221","2/20/2009","Fri",20,62
"1222","2/20/2009","Fri",21,54
"1223","2/20/2009","Fri",22,50
"1224","2/20/2009","Fri",23,56
"1225","2/21/2009","Sat",0,53
"1226","2/21/2009","Sat",1,55
"1227","2/21/2009","Sat",2,54
"1228","2/21/2009","Sat",3,50
"1229","2/21/2009","Sat",4,53
"1230","2/21/2009","Sat",5,51
"1231","2/21/2009","Sat",6,55
"1232","2/21/2009","Sat",7,65
"1233","2/21/2009","Sat",8,61
"1234","2/21/2009","Sat",9,64
"1235","2/21/2009","Sat",10,67
"1236","2/21/2009","Sat",11,75
"1237","2/21/2009","Sat",12,66
"1238","2/21/2009","Sat",13,63
"1239","2/21/2009","Sat",14,57
"1240","2/21/2009","Sat",15,66
"1241","2/21/2009","Sat",16,54
"1242","2/21/2009","Sat",17,60
"1243","2/21/2009","Sat",18,64
"1244","2/21/2009","Sat",19,60
"1245","2/21/2009","Sat",20,55
"1246","2/21/2009","Sat",21,53
"1247","2/21/2009","Sat",22,46
"1248","2/21/2009","Sat",23,47
"1249","2/22/2009","Sun",0,54
"1250","2/22/2009","Sun",1,54
"1251","2/22/2009","Sun",2,60
"1252","2/22/2009","Sun",3,55
"1253","2/22/2009","Sun",4,53
"1254","2/22/2009","Sun",5,64
"1255","2/22/2009","Sun",6,68
"1256","2/22/2009","Sun",7,68
"1257","2/22/2009","Sun",8,68
"1258","2/22/2009","Sun",9,76
"1259","2/22/2009","Sun",10,86
"1260","2/22/2009","Sun",11,89
"1261","2/22/2009","Sun",12,78
"1262","2/22/2009","Sun",13,80
"1263","2/22/2009","Sun",14,71
"1264","2/22/2009","Sun",15,75
"1265","2/22/2009","Sun",16,65
"1266","2/22/2009","Sun",17,64
"1267","2/22/2009","Sun",18,68
"1268","2/22/2009","Sun",19,72
"1269","2/22/2009","Sun",20,65
"1270","2/22/2009","Sun",21,60
"1271","2/22/2009","Sun",22,62
"1272","2/22/2009","Sun",23,60
"1273","2/23/2009","Mon",0,70
"1274","2/23/2009","Mon",1,71
"1275","2/23/2009","Mon",2,76
"1276","2/23/2009","Mon",3,75
"1277","2/23/2009","Mon",4,74
"1278","2/23/2009","Mon",5,79
"1279","2/23/2009","Mon",6,86
"1280","2/23/2009","Mon",7,87
"1281","2/23/2009","Mon",8,85
"1282","2/23/2009","Mon",9,85
"1283","2/23/2009","Mon",10,93
"1284","2/23/2009","Mon",11,101
"1285","2/23/2009","Mon",12,95
"1286","2/23/2009","Mon",13,87
"1287","2/23/2009","Mon",14,81
"1288","2/23/2009","Mon",15,86
"1289","2/23/2009","Mon",16,79
"1290","2/23/2009","Mon",17,83
"1291","2/23/2009","Mon",18,87
"1292","2/23/2009","Mon",19,88
"1293","2/23/2009","Mon",20,78
"1294","2/23/2009","Mon",21,72
"1295","2/23/2009","Mon",22,75
"1296","2/23/2009","Mon",23,71
"1297","2/24/2009","Tue",0,66
"1298","2/24/2009","Tue",1,65
"1299","2/24/2009","Tue",2,65
"1300","2/24/2009","Tue",3,70
"1301","2/24/2009","Tue",4,75
"1302","2/24/2009","Tue",5,76
"1303","2/24/2009","Tue",6,82
"1304","2/24/2009","Tue",7,87
"1305","2/24/2009","Tue",8,92
"1306","2/24/2009","Tue",9,87
"1307","2/24/2009","Tue",10,90
"1308","2/24/2009","Tue",11,97
"1309","2/24/2009","Tue",12,92
"1310","2/24/2009","Tue",13,90
"1311","2/24/2009","Tue",14,87
"1312","2/24/2009","Tue",15,96
"1313","2/24/2009","Tue",16,85
"1314","2/24/2009","Tue",17,84
"1315","2/24/2009","Tue",18,93
"1316","2/24/2009","Tue",19,92
"1317","2/24/2009","Tue",20,86
"1318","2/24/2009","Tue",21,86
"1319","2/24/2009","Tue",22,80
"1320","2/24/2009","Tue",23,74
"1321","2/25/2009","Wed",0,60
"1322","2/25/2009","Wed",1,64
"1323","2/25/2009","Wed",2,62
"1324","2/25/2009","Wed",3,61
"1325","2/25/2009","Wed",4,69
"1326","2/25/2009","Wed",5,67
"1327","2/25/2009","Wed",6,72
"1328","2/25/2009","Wed",7,80
"1329","2/25/2009","Wed",8,77
"1330","2/25/2009","Wed",9,84
"1331","2/25/2009","Wed",10,85
"1332","2/25/2009","Wed",11,91
"1333","2/25/2009","Wed",12,80
"1334","2/25/2009","Wed",13,72
"1335","2/25/2009","Wed",14,71
"1336","2/25/2009","Wed",15,75
"1337","2/25/2009","Wed",16,72
"1338","2/25/2009","Wed",17,72
"1339","2/25/2009","Wed",18,71
"1340","2/25/2009","Wed",19,70
"1341","2/25/2009","Wed",20,71
"1342","2/25/2009","Wed",21,68
"1343","2/25/2009","Wed",22,65
"1344","2/25/2009","Wed",23,65
"1345","2/26/2009","Thu",0,65
"1346","2/26/2009","Thu",1,62
"1347","2/26/2009","Thu",2,64
"1348","2/26/2009","Thu",3,64
"1349","2/26/2009","Thu",4,68
"1350","2/26/2009","Thu",5,75
"1351","2/26/2009","Thu",6,78
"1352","2/26/2009","Thu",7,86
"1353","2/26/2009","Thu",8,81
"1354","2/26/2009","Thu",9,80
"1355","2/26/2009","Thu",10,90
"1356","2/26/2009","Thu",11,84
"1357","2/26/2009","Thu",12,84
"1358","2/26/2009","Thu",13,71
"1359","2/26/2009","Thu",14,69
"1360","2/26/2009","Thu",15,72
"1361","2/26/2009","Thu",16,71
"1362","2/26/2009","Thu",17,69
"1363","2/26/2009","Thu",18,73
"1364","2/26/2009","Thu",19,71
"1365","2/26/2009","Thu",20,73
"1366","2/26/2009","Thu",21,73
"1367","2/26/2009","Thu",22,69
"1368","2/26/2009","Thu",23,64
"1369","2/27/2009","Fri",0,58
"1370","2/27/2009","Fri",1,57
"1371","2/27/2009","Fri",2,63
"1372","2/27/2009","Fri",3,67
"1373","2/27/2009","Fri",4,68
"1374","2/27/2009","Fri",5,66
"1375","2/27/2009","Fri",6,71
"1376","2/27/2009","Fri",7,74
"1377","2/27/2009","Fri",8,66
"1378","2/27/2009","Fri",9,75
"1379","2/27/2009","Fri",10,78
"1380","2/27/2009","Fri",11,82
"1381","2/27/2009","Fri",12,79
"1382","2/27/2009","Fri",13,79
"1383","2/27/2009","Fri",14,74
"1384","2/27/2009","Fri",15,76
"1385","2/27/2009","Fri",16,70
"1386","2/27/2009","Fri",17,69
"1387","2/27/2009","Fri",18,76
"1388","2/27/2009","Fri",19,69
"1389","2/27/2009","Fri",20,69
"1390","2/27/2009","Fri",21,69
"1391","2/27/2009","Fri",22,59
"1392","2/27/2009","Fri",23,65
"1393","2/28/2009","Sat",0,48
"1394","2/28/2009","Sat",1,47
"1395","2/28/2009","Sat",2,51
"1396","2/28/2009","Sat",3,53
"1397","2/28/2009","Sat",4,47
"1398","2/28/2009","Sat",5,53
"1399","2/28/2009","Sat",6,60
"1400","2/28/2009","Sat",7,57
"1401","2/28/2009","Sat",8,56
"1402","2/28/2009","Sat",9,56
"1403","2/28/2009","Sat",10,62
"1404","2/28/2009","Sat",11,72
"1405","2/28/2009","Sat",12,63
"1406","2/28/2009","Sat",13,66
"1407","2/28/2009","Sat",14,70
"1408","2/28/2009","Sat",15,72
"1409","2/28/2009","Sat",16,64
"1410","2/28/2009","Sat",17,61
"1411","2/28/2009","Sat",18,70
"1412","2/28/2009","Sat",19,65
"1413","2/28/2009","Sat",20,58
"1414","2/28/2009","Sat",21,54
"1415","2/28/2009","Sat",22,49
"1416","2/28/2009","Sat",23,42
"1417","3/1/2009","Sun",0,46
"1418","3/1/2009","Sun",1,56
"1419","3/1/2009","Sun",2,61
"1420","3/1/2009","Sun",3,59
"1421","3/1/2009","Sun",4,63
"1422","3/1/2009","Sun",5,64
"1423","3/1/2009","Sun",6,72
"1424","3/1/2009","Sun",7,69
"1425","3/1/2009","Sun",8,75
"1426","3/1/2009","Sun",9,79
"1427","3/1/2009","Sun",10,81
"1428","3/1/2009","Sun",11,82
"1429","3/1/2009","Sun",12,75
"1430","3/1/2009","Sun",13,69
"1431","3/1/2009","Sun",14,65
"1432","3/1/2009","Sun",15,72
"1433","3/1/2009","Sun",16,68
"1434","3/1/2009","Sun",17,68
"1435","3/1/2009","Sun",18,72
"1436","3/1/2009","Sun",19,68
"1437","3/1/2009","Sun",20,58
"1438","3/1/2009","Sun",21,58
"1439","3/1/2009","Sun",22,56
"1440","3/1/2009","Sun",23,54
"1441","3/2/2009","Mon",0,64
"1442","3/2/2009","Mon",1,69
"1443","3/2/2009","Mon",2,67
"1444","3/2/2009","Mon",3,63
"1445","3/2/2009","Mon",4,68
"1446","3/2/2009","Mon",5,71
"1447","3/2/2009","Mon",6,75
"1448","3/2/2009","Mon",7,81
"1449","3/2/2009","Mon",8,78
"1450","3/2/2009","Mon",9,86
"1451","3/2/2009","Mon",10,90
"1452","3/2/2009","Mon",11,95
"1453","3/2/2009","Mon",12,90
"1454","3/2/2009","Mon",13,87
"1455","3/2/2009","Mon",14,84
"1456","3/2/2009","Mon",15,87
"1457","3/2/2009","Mon",16,78
"1458","3/2/2009","Mon",17,77
"1459","3/2/2009","Mon",18,85
"1460","3/2/2009","Mon",19,85
"1461","3/2/2009","Mon",20,83
"1462","3/2/2009","Mon",21,71
"1463","3/2/2009","Mon",22,68
"1464","3/2/2009","Mon",23,69
"1465","3/3/2009","Tue",0,67
"1466","3/3/2009","Tue",1,68
"1467","3/3/2009","Tue",2,69
"1468","3/3/2009","Tue",3,74
"1469","3/3/2009","Tue",4,68
"1470","3/3/2009","Tue",5,67
"1471","3/3/2009","Tue",6,67
"1472","3/3/2009","Tue",7,70
"1473","3/3/2009","Tue",8,73
"1474","3/3/2009","Tue",9,79
"1475","3/3/2009","Tue",10,90
